urlid,label,label_title,label_url
5811,0.668652,0.642920,0.690371
1430,0.610553,0.758131,0.795876
4488,0.531109,0.392110,0.486194
9634,0.785778,0.967146,0.913250
4482,0.731946,0.917098,0.829286
4580,0.761574,0.903803,0.835696
2571,0.444042,0.384121,0.577355
10499,0.742641,0.870104,0.896515
3932,0.400754,0.366861,0.390659
377,0.679668,0.923895,0.916319
5851,0.456820,0.459574,0.371339
6384,0.726404,0.953181,0.907024
6470,0.508070,0.200000,0.333333
8505,0.424242,0.000000,0.401709
4268,0.611113,0.678831,0.672005
10397,0.527292,0.379505,0.524440
4309,0.472860,0.354253,0.617827
1949,0.629859,0.522313,0.627929
2097,0.424242,0.525712,0.367892
9709,0.562318,0.533333,0.525613
4936,0.571859,0.463206,0.594032
4033,0.540981,0.512500,0.500000
3828,0.564962,0.667728,0.410127
8862,0.379252,0.159906,0.185647
374,0.591708,0.518736,0.485118
401,0.796516,0.881620,0.770219
10015,0.731861,0.923094,0.855280
7613,0.343508,0.550296,0.282928
4397,0.695666,0.950661,0.978104
2329,0.672706,0.792916,0.837747
4733,0.725693,0.899853,0.410127
1552,0.424242,0.456107,0.536008
2486,0.708983,0.837429,0.958333
940,0.549594,0.598961,0.595695
7118,0.705012,0.805397,0.791694
8060,0.682723,0.664344,0.730177
1550,0.479541,0.554557,0.484286
6202,0.498416,0.444444,0.219755
8980,0.743189,0.911160,0.826756
8162,0.710883,0.896486,0.916996
10066,0.443281,0.472868,0.337653
7981,0.607866,0.641413,0.710776
7336,0.808679,0.779863,0.820638
6277,0.589415,0.684672,0.620200
1670,0.688106,0.696727,0.786467
6007,0.475312,0.915789,0.603784
7832,0.667693,0.777224,0.832250
2612,0.479695,0.488113,0.410127
8320,0.780968,0.982980,0.895909
1779,0.773427,0.960218,0.886268
6107,0.468930,0.638969,0.336933
2537,0.825839,0.564815,0.703746
2726,0.711134,0.900382,0.934039
8717,0.572164,0.712951,0.664720
2201,0.424242,0.333333,0.333333
6276,0.448437,0.456107,0.639853
3293,0.516912,0.502128,0.496619
7907,0.715426,0.888889,0.712203
7321,0.459364,0.174432,0.159294
840,0.561668,0.220690,0.646153
1081,0.344760,0.568812,0.442304
8289,0.689606,0.930564,0.477438
343,0.503310,0.689756,0.523690
8184,0.424839,0.165138,0.410127
7166,0.804431,0.893054,0.853277
8805,0.780728,0.852575,1.000000
9407,0.424242,0.456107,0.490278
5573,0.425522,0.501811,0.431902
9330,0.856604,0.736686,1.000000
2215,0.714672,0.960044,0.854437
4105,0.426203,0.579481,0.435415
7699,0.497827,0.350956,0.275862
5850,0.497433,0.405969,0.376136
10228,0.723933,0.951834,0.954921
638,0.565864,0.530456,0.521842
5633,0.512882,0.336408,0.398893
5919,0.499888,0.250000,0.673881
4573,0.424242,0.456107,0.362987
7164,0.424242,0.779048,0.776669
5093,0.784184,0.845702,0.881454
9815,0.576288,0.641164,0.738489
8411,0.760573,0.907568,0.899189
8955,0.801232,0.803322,0.966489
9556,0.424242,0.456107,0.518167
7349,0.424242,0.456107,0.562417
8436,0.876852,0.900192,0.862301
2631,0.802225,0.831820,0.945322
2739,0.782351,0.898576,0.803872
3930,0.424242,0.456107,0.410127
6833,0.424242,0.388889,0.830476
9186,0.765785,0.876548,0.867997
3150,0.467027,0.446116,0.466509
8328,0.658775,0.630468,0.638488
4006,0.684988,0.764899,0.870411
3065,0.457935,0.422931,0.301282
3305,0.476444,0.311288,0.584946
2506,0.514346,0.398357,0.562417
9737,0.494712,0.928028,0.923745
5178,0.443455,0.384519,0.420115
9452,0.516795,0.594005,0.410127
10111,0.707745,0.597189,1.000000
1652,0.482461,0.400000,0.465648
10134,0.424242,0.456107,0.871088
7247,0.536480,0.398537,0.447253
4363,0.797960,0.681872,0.804334
1712,0.785883,0.914048,0.841849
4232,0.506190,0.860946,0.558746
5626,0.431495,0.291480,0.348657
3049,0.730064,0.933253,0.802907
5397,0.445709,0.479897,0.410127
8637,0.469776,0.252331,0.354175
8785,0.424242,0.554143,0.620482
4438,0.668187,0.895830,0.835967
1410,0.249305,0.199480,0.260700
6902,0.368604,0.295644,0.302455
187,0.527250,0.537458,0.294444
3883,0.522980,0.614468,0.713706
3988,0.786856,0.575292,0.572389
5620,0.476680,0.509567,0.433370
2904,0.425069,0.250000,0.410127
3926,0.390753,0.361714,0.351306
9020,0.518976,0.000000,0.361888
2947,0.637355,0.711052,0.775862
2364,0.819195,0.500000,0.704762
5291,0.776860,0.931779,0.455108
7078,0.262288,0.219030,0.265937
4477,0.411458,0.337334,0.350253
4333,0.741572,0.771658,0.810637
9247,0.546084,0.386364,0.617813
6957,0.490100,0.411772,0.410127
7281,0.466485,0.513176,0.330495
4012,0.424242,0.456107,0.565999
975,0.736781,0.976191,0.829350
8037,0.711300,0.603582,1.000000
10408,0.789113,0.896528,0.788405
2900,0.590816,0.505801,0.619479
6457,0.816496,0.969683,0.873206
9292,0.553648,0.629346,0.629270
2115,0.508014,0.385965,0.376923
9001,0.829463,0.694219,0.838532
8981,0.520846,0.498135,0.305959
6085,0.424242,0.491806,0.490137
49,0.466352,0.431482,0.472194
210,0.446335,0.295565,0.268454
1607,0.505018,0.631972,0.532051
5256,0.524770,0.436125,0.704762
3170,0.829745,0.884243,0.821722
147,0.689197,0.698602,0.742669
7627,0.746246,0.886082,0.877654
83,0.503306,0.458436,0.416858
3686,0.488301,0.337918,0.449073
5133,0.670154,0.472386,0.810771
935,0.202841,0.192701,0.178571
2875,0.564093,0.394255,0.371009
7277,0.378769,0.485198,0.564375
55,0.759267,0.872556,0.905993
1253,0.564260,0.581232,0.777370
3406,0.654396,0.935798,0.907138
2474,0.857349,0.955327,0.855782
8451,0.463141,0.244974,0.338507
7301,0.718485,0.901671,0.847419
8466,0.489767,0.432097,0.433688
7499,0.693075,0.890565,0.846602
4926,0.769641,0.898569,0.852075
9033,0.473426,0.651162,0.410127
3999,0.406109,0.340654,0.615030
1017,0.483966,0.326240,0.322804
947,0.682997,0.672641,0.728057
7798,0.577341,0.484890,0.681354
6280,0.505218,0.430957,0.345169
6393,0.538866,0.454508,0.272522
8056,0.453220,0.413844,0.542283
9003,0.469250,0.369695,0.466731
4481,0.276117,0.207910,0.214178
5134,0.560453,0.706422,0.704762
4804,0.590842,0.466326,0.613644
34,0.463382,0.320181,0.000000
5659,0.811554,0.904468,0.900721
4519,0.473695,0.363714,0.371803
6272,0.726605,0.972545,1.000000
765,0.486468,0.521119,0.542017
3752,0.590184,0.456107,0.441860
1753,0.551015,0.591401,0.793162
2123,0.471854,0.382860,0.532002
1802,0.505427,0.476611,0.300000
7678,0.585619,0.683226,0.485080
4547,0.533490,0.386411,0.502495
3793,0.412680,0.310132,0.308225
7453,0.532600,0.549754,0.536235
5330,0.576082,0.421349,0.506620
4093,0.751321,0.948810,0.803385
2362,0.527713,0.521119,0.523511
7116,0.453309,0.421533,0.000000
3135,0.621380,0.715659,0.858907
10536,0.463338,0.434582,0.370575
8484,0.249305,0.199480,0.237145
9002,0.553465,0.430839,0.364502
10204,0.498280,0.371945,0.360945
7570,0.511392,0.371215,0.484068
1275,0.818509,0.818781,0.820966
3630,0.424242,0.570833,0.390149
9096,0.367635,0.456107,0.400000
3475,0.460889,0.433203,0.206961
4818,0.599564,0.524114,0.615531
2019,0.465827,0.432123,0.522168
10402,0.476463,0.292810,0.376670
643,0.635224,0.604791,0.634648
9927,0.333133,0.166592,0.235747
2827,0.297370,0.218567,0.192033
288,0.640006,0.615972,0.410127
7886,0.754531,0.836483,0.857706
6584,0.763984,0.823378,0.790901
5554,0.794920,0.873413,0.912483
6329,0.530572,0.370892,0.399623
1233,0.424242,0.456107,0.445606
2541,0.405987,0.456107,0.410127
1150,0.441630,0.776091,0.699394
8459,0.787524,0.840363,0.916667
1814,0.480495,0.375365,0.432424
5564,0.539779,0.550839,0.577244
4306,0.652227,0.980328,0.410127
2144,0.460804,0.334952,0.309470
9792,0.437488,0.533040,0.465744
4634,0.425075,0.456107,0.700302
10084,0.503553,0.165138,0.599866
9847,0.470091,0.315711,0.509432
8510,0.424242,0.479696,0.497653
8921,0.607321,0.484652,0.439779
2509,0.690863,0.816801,0.792028
2111,0.609352,0.714286,0.722222
7505,0.531537,0.755208,0.671956
556,0.447312,0.394366,0.426048
9596,0.832621,0.948601,0.912363
1863,0.482293,0.539250,0.515958
8172,0.501644,0.320453,0.235294
8404,0.795471,0.954605,0.808168
3607,0.559452,0.456107,0.800000
7802,0.562717,0.653238,0.563715
3503,0.488673,0.543239,0.462815
5624,0.424242,0.456107,0.556740
331,0.702470,0.800344,0.851928
542,0.798753,0.893133,0.945055
9705,0.489716,0.454974,0.553397
3592,0.424242,0.469488,0.341968
5018,0.615283,0.675844,0.422546
5800,0.793011,0.881818,0.898384
8651,0.441057,0.249529,0.000000
7600,0.326860,0.234972,0.253712
9509,0.488998,0.438460,0.336031
5431,0.549398,0.491449,0.474296
7454,0.453284,0.456107,0.558332
8106,0.418501,0.390317,0.415909
3137,0.785218,0.863980,0.688209
702,0.825462,0.573749,0.606513
6287,0.692167,0.711562,0.375000
5657,0.478178,0.482533,0.293214
8027,0.488352,0.473109,0.388533
5350,0.478344,0.361939,0.125000
30,0.621536,0.522727,0.835648
2677,0.515375,0.716642,0.574541
3898,0.500002,0.298823,0.000000
9451,0.818127,0.805386,0.893690
9949,0.589254,0.415179,0.410127
8074,0.344192,0.300608,0.178571
6618,0.791138,0.748311,0.562417
8351,0.480662,0.357152,0.584081
7861,0.833055,0.806612,0.639803
8914,0.424242,0.576808,0.822021
9820,0.547822,0.459357,0.452857
9148,0.785162,0.856650,0.748783
1334,0.523619,0.550699,0.309388
1684,0.565759,0.541889,0.602984
6414,0.504743,0.666667,0.634723
6967,0.532545,0.641651,0.512051
1726,0.573632,0.489450,0.452177
9178,0.411412,0.326008,0.448972
6642,0.496857,0.464207,0.405238
1024,0.778014,0.965414,0.940968
6437,0.492199,0.534967,0.478655
7042,0.784086,0.941917,0.830751
5319,0.529651,0.325581,0.704762
4594,0.555907,0.750767,0.750411
3702,0.714756,0.900970,0.903907
4882,0.642411,0.706263,0.815738
4243,0.559686,0.521119,0.537007
4750,0.471406,0.456877,0.522862
5735,0.651037,0.626289,0.758333
1432,0.424242,0.427900,0.438878
7576,0.732057,0.851180,0.828268
7455,0.424242,0.456107,0.810189
5563,0.422645,0.371071,0.413663
2291,0.787719,0.802867,0.883977
5386,0.528112,0.373350,0.451549
8490,0.527303,0.377484,0.500000
2357,0.430138,0.289193,0.383145
5473,0.756987,0.737666,0.709490
7091,0.726487,0.882125,0.814694
2464,0.525558,0.400162,0.369242
2801,0.744647,0.870598,0.892238
6604,0.722389,0.720683,0.839123
2122,0.724212,0.620476,0.608037
4320,0.820258,0.872338,0.765993
1841,0.712617,0.683624,0.428325
8129,0.526012,0.475693,0.411044
3149,0.528346,0.321429,0.646146
10525,0.780473,0.919138,0.944772
1869,0.510344,0.515567,0.541682
8664,0.365914,0.293580,0.410127
1941,0.551449,0.518164,0.501351
5216,0.546628,0.540056,0.762277
7993,0.448961,0.311091,0.274778
7327,0.577952,0.403740,0.547472
4076,0.506792,0.432442,0.551247
6544,0.424242,0.333333,0.650000
3300,0.580085,0.262500,0.000000
9139,0.618962,0.576923,0.965116
6761,0.729564,0.751721,1.000000
2220,0.424242,0.269324,0.373582
5661,0.524856,0.428249,0.485776
1676,0.490853,0.333333,0.272727
1572,0.690856,0.809509,0.813246
9545,0.500193,0.309524,0.316748
212,0.670032,0.659295,0.771949
2498,0.353919,0.237210,0.357112
5758,0.543269,0.465746,0.631627
241,0.799586,0.897009,0.939968
7872,0.642990,0.327972,0.574282
10546,0.460432,0.369422,0.178571
9615,0.581804,0.537291,0.651589
882,0.375958,0.000000,0.410127
5753,0.507982,0.409977,0.472946
547,0.517574,0.562992,0.595384
10275,0.456170,0.481250,0.421595
7686,0.814218,0.464499,0.626221
6508,0.740707,0.909771,0.877907
4296,0.708117,0.870830,0.809856
6625,0.705083,0.833333,0.713745
404,0.425329,0.379630,0.278136
1289,0.487618,0.563216,0.404502
5239,0.594494,0.464454,0.750000
10261,0.597306,0.598424,0.753660
2649,0.506482,0.286741,0.000000
9886,0.779773,0.526320,0.684211
5341,0.501015,0.289201,0.303802
869,0.649840,0.732004,0.441860
5533,0.721096,0.839647,0.750750
1560,0.796449,0.862881,0.818857
9892,0.501830,0.000000,0.410127
1933,0.325393,0.289276,0.242669
5885,0.466505,0.312074,0.282989
7833,0.427258,0.505082,0.333333
7296,0.431470,0.456107,0.342857
7373,0.674072,0.554975,0.544070
8983,0.378395,0.550699,0.401190
5842,0.424242,0.514107,0.542764
2194,0.492723,0.309057,0.300000
132,0.567360,0.717245,0.660285
2659,0.579471,0.541462,0.761905
7896,0.474765,0.286218,0.315507
7887,0.573824,0.627846,0.692196
5745,0.760618,0.505167,0.637550
2409,0.721678,0.935840,0.901923
2253,0.721182,0.839880,0.823832
1434,0.672187,0.833333,0.765577
6946,0.451496,0.470999,0.351376
6510,0.579333,0.670815,0.634103
6982,0.302421,0.368501,0.413435
8999,0.505802,0.340052,0.333648
5170,0.535361,0.302703,0.562417
10158,0.494310,0.205044,0.486001
234,0.424242,0.456107,0.641667
9034,0.633246,0.786313,0.800000
3801,0.726650,0.807068,0.783317
3887,0.424242,0.456107,0.891938
10361,0.574805,0.709604,0.486255
5385,0.831811,0.843822,0.948942
6575,0.755141,0.923379,0.862693
3560,0.395381,0.401001,0.410127
2112,0.668886,0.710796,0.410127
4307,0.649162,0.674042,0.854139
8704,0.697697,0.858771,0.802834
10476,0.653010,0.535500,0.704762
4637,0.474821,0.568388,0.357143
2953,0.796369,0.907387,0.904065
1320,0.783254,0.922051,0.901648
3264,0.550098,0.562067,0.413343
7904,0.780877,0.931449,0.927300
9144,0.809627,0.889884,0.863137
4494,0.699254,0.765289,0.781678
4819,0.744372,0.813084,0.739574
3781,0.424242,0.456107,0.328054
3459,0.532723,0.500000,0.704762
5681,0.424242,0.545455,0.409695
6507,0.641623,0.378132,0.691898
3722,0.750243,0.923414,0.897458
398,0.505080,0.303995,0.311711
9377,0.610661,0.460069,0.419508
978,0.424242,0.958860,0.829608
3104,0.854168,0.937301,0.862451
2693,0.528840,0.525828,0.441066
3803,0.717166,0.760433,0.790823
9533,0.726396,0.890121,0.895577
1173,0.424242,0.936367,0.970803
10307,0.689179,0.661676,0.578299
10326,0.497993,0.307203,0.453341
5113,0.515082,0.373547,0.424248
1116,0.676017,0.609442,0.607286
10452,0.723655,0.958090,0.849501
8013,0.522489,0.321189,0.333138
6491,0.417773,0.371301,0.446906
9906,0.848207,0.820183,0.872614
7531,0.424242,0.751659,0.779054
102,0.495902,0.456107,0.000000
5233,0.800345,0.715804,0.988889
1661,0.819166,0.875023,0.859863
8280,0.447517,0.491100,0.499009
1000,0.704594,0.827556,0.410127
3743,0.714524,0.624061,0.429586
1501,0.795819,0.894259,0.746748
3809,0.508985,0.716765,0.732742
8647,0.790696,0.810918,0.902929
1959,0.245734,0.216354,0.264972
1690,0.516657,0.359981,0.410127
5498,0.660974,0.775764,0.705713
837,0.526079,0.427440,0.471278
8788,0.712558,0.929025,0.948328
4114,0.648827,0.744261,0.736778
1413,0.687724,0.845134,0.830607
6836,0.778222,0.833261,0.437320
4240,0.424242,0.456107,0.401703
1908,0.842140,0.947867,0.928271
5750,0.424242,0.456107,0.380575
10087,0.509187,0.666667,0.410127
2680,0.569635,0.579879,0.802554
4323,0.720378,0.736353,0.735323
4439,0.739128,0.870439,0.753959
8517,0.541543,0.586934,0.291441
933,0.694738,0.831557,0.572862
33,0.729549,0.795115,0.865917
4295,0.245734,0.216354,0.254373
3258,0.531106,0.562985,0.726852
7497,0.432631,0.522524,0.178571
9276,0.424242,0.393443,0.422903
9811,0.536129,0.564529,0.389376
3833,0.424242,0.345635,0.410127
7682,0.247497,0.218263,0.311352
1748,0.541398,0.369748,0.166667
3693,0.498651,0.301435,0.478085
3608,0.569252,0.975381,0.743834
10230,0.424242,0.456107,0.311204
5468,0.686478,0.254194,0.262327
10464,0.756741,0.938273,0.950358
6932,0.580499,0.339714,0.256354
3616,0.424242,0.456107,0.797628
9603,0.732499,0.629605,0.641748
10394,0.695997,0.793939,0.765727
5509,0.668478,0.676882,0.858397
3731,0.827352,0.658233,0.726306
5827,0.493615,0.618238,0.544358
10527,0.803766,0.794580,0.738454
7004,0.751290,0.889698,0.900838
3210,0.638343,0.607328,0.670446
59,0.761576,0.870092,0.787612
2660,0.791793,0.718039,0.754262
1909,0.540762,0.396355,0.628602
8569,0.735976,0.951186,0.869326
2862,0.426984,0.437500,0.397638
5966,0.424242,0.409668,0.514754
2639,0.425118,0.456107,0.410127
6838,0.723996,0.927501,0.798588
9527,0.501509,0.665546,0.557779
5345,0.725128,0.805972,0.789708
7702,0.643624,0.640455,0.677379
3242,0.431944,0.456107,0.410127
6516,0.367730,0.494678,0.399150
10412,0.452245,0.286935,0.410127
8213,0.424242,0.456107,0.347222
2598,0.844303,1.000000,0.977131
6193,0.503587,0.318613,0.486387
9593,0.784586,0.917235,0.920410
6646,0.840364,0.904004,0.939675
5388,0.424242,0.565132,0.599430
6413,0.665555,0.629957,0.709699
1540,0.459870,0.250000,0.666667
8660,0.463407,0.240741,0.445737
2999,0.424242,0.456107,0.750000
3194,0.412400,0.274840,0.501741
9437,0.742912,0.811377,0.756456
9473,0.606954,0.530055,0.600000
877,0.388253,0.314879,0.368872
9640,0.424242,0.456107,0.401703
4434,0.535304,0.576985,0.600895
8385,0.424242,0.456107,0.570733
2542,0.424242,0.253618,0.227346
3281,0.528473,0.432973,0.409826
7820,0.544741,0.399153,0.642110
1418,0.824036,0.664523,0.614523
6079,0.424242,0.456107,0.680032
3685,0.494129,0.527606,0.601240
9361,0.356306,0.324743,0.357090
3364,0.713255,0.760206,0.701697
7495,0.540949,0.734176,0.710808
8226,0.671667,0.641740,0.693371
8043,0.530643,0.620315,0.515360
9924,0.423253,0.197806,0.203805
6018,0.424242,0.298431,0.413965
3,0.539272,0.658490,0.410127
4592,0.493461,0.283180,0.492212
10125,0.556984,0.487671,0.684640
8900,0.545309,0.473280,0.435176
7028,0.861988,0.889210,0.936382
3419,0.617596,0.635067,0.597885
5514,0.498926,0.639801,0.590735
2770,0.521144,0.495481,0.462494
5007,0.695345,0.849766,0.764807
1931,0.424242,0.333333,0.363492
9768,0.585664,0.272727,0.410127
3337,0.509782,0.628472,0.413045
703,0.424242,0.566667,0.419580
6685,0.513708,0.601881,0.404407
6064,0.420873,0.435169,0.512988
1881,0.436210,0.574307,0.560181
4842,0.595596,0.460700,0.466548
8432,0.512474,0.405616,0.510563
3569,0.542418,0.510847,0.477726
9797,0.424242,0.456107,0.544547
2829,0.389576,0.279278,0.500000
3739,0.516250,0.483067,0.324957
2128,0.555050,0.711001,0.740032
2372,0.537190,0.498286,0.458755
3354,0.424574,0.437975,0.491581
3321,0.718160,0.689497,0.646554
8532,0.858408,0.958820,0.953050
1800,0.582512,0.592790,0.648115
2560,0.414548,0.478658,0.410127
3936,0.692309,0.813895,0.410127
2588,0.536023,0.675148,0.410127
4890,0.815533,0.842909,0.860928
8912,0.841681,0.952550,0.947317
6192,0.476913,0.371860,0.216176
8658,0.468321,0.513859,0.418532
5272,0.544891,0.473877,0.556892
10404,0.663450,0.608590,0.664303
2299,0.493427,0.395116,0.486111
9419,0.402239,0.332097,0.178571
3018,0.609817,0.429487,0.560888
8642,0.654157,0.637882,0.603717
6594,0.301646,0.207910,0.219361
8852,0.468670,0.446576,0.620000
9212,0.474430,0.368434,0.446514
7081,0.721953,0.541336,0.591823
8469,0.355699,0.315581,0.410127
1372,0.424242,0.456107,0.290047
2514,0.497734,0.543583,0.601303
2311,0.502436,0.306556,0.477070
5548,0.482047,0.666667,0.260870
9024,0.596502,0.578052,0.398844
10324,0.439417,0.221458,0.453170
7735,0.382976,0.148811,0.483230
1488,0.866241,0.456107,0.783551
9130,0.807829,0.793551,0.741346
2307,0.804910,0.818424,0.798825
2374,0.296506,0.235116,0.290826
10519,0.796692,0.856440,0.410127
10264,0.714489,0.713469,0.928571
9908,0.514832,0.343554,0.553671
1073,0.533023,0.530645,0.556583
118,0.711932,0.899047,0.748787
8884,0.485584,0.303968,0.384266
242,0.445973,0.246133,0.250000
6300,0.503085,0.551410,0.456867
5422,0.534721,0.521119,0.584743
899,0.646658,0.690393,0.367260
773,0.438169,0.611111,0.000000
70,0.751830,0.892602,0.916169
9249,0.509102,0.326462,0.433167
8847,0.528958,0.547536,0.410127
432,0.456252,0.306240,0.270563
468,0.746787,0.720531,0.817225
7830,0.628427,0.606361,0.618406
4642,0.626728,0.766146,0.760659
1782,0.787947,0.951397,0.903795
8683,0.424242,0.456107,0.528533
8551,0.478350,0.521119,0.382693
5224,0.537040,0.447616,0.444850
922,0.424242,0.456107,0.608122
757,0.805054,0.970784,0.928105
1101,0.485342,0.317501,0.312459
6804,0.512110,0.620350,0.465676
9266,0.808544,0.892392,0.938612
6487,0.517855,0.237228,0.410127
5627,0.491265,0.437932,0.543230
4972,0.719134,0.810035,0.813124
3596,0.732107,0.896269,0.794760
1420,0.424242,0.456107,0.568154
10209,0.424242,0.456107,0.544736
8629,0.680806,0.610050,0.623346
3147,0.783977,0.938678,0.951429
9821,0.739506,0.797678,0.869543
10377,0.506798,0.351449,0.392698
456,0.439684,0.443181,0.531394
9887,0.565618,0.481889,0.425676
8864,0.542064,0.526771,0.626702
5665,0.492609,0.397982,0.324064
1764,0.474375,0.268419,0.256266
9198,0.810546,0.984694,0.866147
7536,0.424242,0.456107,0.550675
991,0.748533,0.725542,0.715229
1537,0.537473,0.465438,0.410127
3450,0.828564,0.925425,0.851077
5663,0.775258,0.968750,0.795377
4221,0.424242,0.571482,0.667368
3350,0.494168,0.461209,0.340811
943,0.382351,0.368421,0.284281
3203,0.572529,0.559848,0.514333
1144,0.490644,0.391671,0.434517
2334,0.784926,0.580858,0.573632
7074,0.718790,0.787898,0.821776
10071,0.636123,0.811871,0.730565
7540,0.821508,0.905055,0.639803
4143,0.380111,0.464035,0.508876
6643,0.424242,0.456107,0.466631
1067,0.447196,0.403865,0.342825
6356,0.711170,0.762413,0.767276
8133,0.365667,0.448958,0.304899
108,0.513644,0.357018,0.397761
308,0.424242,0.456107,0.410127
7432,0.552174,0.327229,0.403587
2652,0.682078,0.883615,0.912099
4740,0.763517,0.963442,0.933073
7048,0.476238,0.383959,0.453170
490,0.424242,0.268519,0.298901
6808,0.434034,0.142857,0.410127
7990,0.549704,0.384460,0.200625
4460,0.470077,0.361873,0.420004
6803,0.819500,0.841630,0.883962
2414,0.424242,0.250000,0.419048
8085,0.412399,0.347826,0.410127
2031,0.791651,0.933427,0.853431
8476,0.677808,0.893358,0.723049
9840,0.779461,0.893303,0.892861
2853,0.497258,0.457549,0.512346
8114,0.677893,0.634178,0.589335
6245,0.803228,0.849769,0.731088
8918,0.459538,0.407549,0.399389
2621,0.512951,0.444360,0.537569
5344,0.424242,0.899081,0.818556
3775,0.415238,0.148811,0.549794
631,0.547669,0.480463,0.306100
10481,0.497228,0.330456,0.415920
8188,0.741781,0.792112,0.852690
9830,0.711921,0.838920,0.697342
5426,0.528602,0.596529,0.715639
6688,0.598959,0.521119,0.593497
4132,0.736170,0.725739,0.951535
588,0.650014,0.654511,0.704547
5600,0.536063,0.591292,0.621572
4743,0.466549,0.614841,0.410127
8711,0.469006,0.431052,0.410127
6039,0.507777,0.536626,0.572728
4576,0.424242,0.456107,0.852858
6941,0.519751,0.558404,0.496595
10202,0.566713,0.552679,0.570101
6632,0.424242,0.456107,0.763798
1079,0.606009,0.564655,0.518280
9642,0.575387,0.619745,0.659496
5401,0.424242,0.410596,0.418840
600,0.516114,0.372023,0.294676
4873,0.424242,0.353819,0.438596
5558,0.506021,0.698835,0.561732
483,0.492865,0.363636,0.410127
10378,0.729011,0.807644,0.595950
9004,0.475192,0.342877,0.464441
2809,0.797791,0.885312,0.839773
9542,0.793270,0.769945,0.733766
3215,0.508698,0.618632,0.537031
6924,0.424242,0.456107,0.245139
7213,0.701383,0.743357,0.718586
3105,0.821665,0.938350,0.874018
9771,0.848922,0.940213,0.856338
632,0.753821,0.843109,0.760188
3232,0.623076,0.664586,0.410127
1543,0.258170,0.291630,0.515012
2164,0.728870,0.743948,0.762500
4559,0.498610,0.100559,0.434783
9530,0.535547,0.518919,0.507098
2033,0.424242,0.456107,0.694235
2842,0.319718,0.189747,0.397155
4186,0.460070,0.472884,0.414736
4078,0.514077,0.314215,0.359266
8093,0.801192,0.881356,0.776316
7286,0.608149,0.724915,0.632682
7044,0.793388,0.760181,0.826382
9234,0.424242,0.456107,0.543615
8536,0.485778,0.429824,0.292188
307,0.861475,0.692989,0.487440
4382,0.767293,0.881276,0.864511
1350,0.475893,0.518594,0.483935
4632,0.600487,0.643111,0.685599
5639,0.549644,0.467355,0.409777
6445,0.424242,0.554501,0.535787
10511,0.440864,0.311020,0.277790
8601,0.529138,0.314815,0.384196
137,0.560513,0.627662,0.434207
2298,0.787539,0.812607,0.857446
8978,0.491686,0.431024,0.460272
7218,0.380200,0.456107,0.000000
856,0.461429,0.612186,0.360888
736,0.518940,0.427869,0.506442
7719,0.346204,0.333333,0.410127
3177,0.588947,0.915789,0.693167
2564,0.743385,0.852920,0.843691
3123,0.696736,0.735299,0.760098
4827,0.550959,0.493545,0.427372
6386,0.508196,0.394528,0.353775
708,0.713703,0.928445,0.800518
1414,0.820421,0.600289,0.702471
7190,0.642867,0.443147,0.432227
10298,0.588117,0.521400,0.410127
838,0.669602,0.619231,0.662721
10145,0.722308,0.868196,0.899786
3071,0.733419,0.757509,0.803519
5329,0.487371,0.424214,0.857143
462,0.602639,0.589286,0.495817
9809,0.477687,0.515652,0.523940
7279,0.758736,0.909903,0.819513
2707,0.476971,0.468891,0.242808
3671,0.699506,0.990385,0.916667
516,0.858085,0.912920,0.878773
10395,0.498532,0.495353,0.377784
8167,0.424242,0.520379,0.561416
2138,0.603117,0.564125,0.523591
5192,0.481667,0.398164,0.373002
1377,0.355729,0.338282,0.403189
1390,0.245122,0.207910,0.263454
1244,0.519528,0.336544,0.231889
8424,0.490147,0.377980,0.553179
205,0.424242,0.456107,0.376050
9592,0.583059,0.727992,0.628025
116,0.604265,0.649825,0.721324
8306,0.519204,0.311465,0.410127
7649,0.857140,0.887584,0.868647
9560,0.723184,0.498770,0.704096
2102,0.474457,0.476611,0.296652
10490,0.645284,0.809250,0.410127
97,0.424242,0.456107,0.557421
7618,0.592514,0.500000,0.514690
9413,0.248060,0.207910,0.214178
6148,0.424242,0.456107,0.885250
7147,0.794806,0.900925,0.828788
2430,0.774070,0.879586,0.879921
7539,0.764247,0.814662,0.853073
7475,0.675669,0.530739,0.774660
7796,0.787151,0.843123,0.741623
1582,0.568380,0.522566,0.537880
8454,0.494186,0.319691,0.271090
3164,0.575688,0.378794,0.342303
2375,0.772111,0.766779,0.868896
980,0.455377,0.733333,0.403600
10233,0.421108,0.480628,0.488761
2271,0.424242,0.456107,0.548786
7843,0.472009,0.421242,0.348263
6165,0.670593,0.560806,0.625828
3449,0.662083,0.600632,0.728339
8757,0.623907,0.667627,0.550543
9757,0.795085,0.925505,0.963050
6925,0.639356,0.621110,0.719280
6191,0.545182,0.642738,0.632824
6985,0.480777,0.686790,0.522857
9064,0.410830,0.283209,0.410127
2691,0.761486,0.870190,0.865070
657,0.581399,0.398526,0.437785
858,0.446919,0.293545,0.286805
6677,0.729017,0.772017,0.795324
642,0.548331,0.686217,0.526353
2627,0.489520,0.342703,0.433968
1569,0.718710,0.743132,0.786211
3674,0.406436,0.231208,0.250071
10095,0.567179,0.527642,0.683645
7423,0.424242,0.456107,0.521232
4993,0.507435,0.509369,0.457379
